smiles,Helper_lipid_ID,Helper_lipid_ID_DOPE,Helper_lipid_ID_DOTAP,Helper_lipid_ID_DSPC,Helper_lipid_ID_MDOA,Cationic_Lipid_to_mRNA_weight_ratio,Cationic_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Purity,Mix_type,Cargo_type,Cargo_type_mRNA,Cargo_type_pDNA,Cargo_type_siRNA,Target_or_delivered_gene,Model_type,Model_type_A549,Model_type_BDMC,Model_type_BMDM,Model_type_HBEC_ALI,Model_type_HEK293T,Model_type_HeLa,Model_type_IGROV1,Model_type_Mouse,Model_type_RAW264p7,Delivery_target,Delivery_target_body,Delivery_target_dendritic_cell,Delivery_target_generic_cell,Delivery_target_liver,Delivery_target_lung,Delivery_target_lung_epithelium,Delivery_target_macrophage,Delivery_target_muscle,Delivery_target_spleen,Route_of_administration,Route_of_administration_in_vitro,Route_of_administration_intramuscular,Route_of_administration_intratracheal,Route_of_administration_intravenous,Batch_or_individual_or_barcoded,Batch_or_individual_or_barcoded_Barcoded,Batch_or_individual_or_barcoded_Individual,Value_name,Formulation_ID,Cationic_Lipid_Mass_Ratio,Phospholipid_Mass_Ratio,Cholesterol_Mass_Ratio,PEG_Lipid_Mass_Ratio,Amine,Tail,Lipid_name,Library_ID,Experiment_ID,Experimenter_ID,Experiment_weight,Goal,screen_id,Source,Sample_weight,Comment,Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Ketone,Isocyanide,Is_cyclic,Formulation,Batch_or_individual,Random_id,4CR_Lipid_name,Aldehyde,Carboxylic_acid,Amine_name,Tail_name,Linker,MolWt,Tail_count,Num tails,Common_name,Ester,Disulfide,Total_radiance,Form_comment,molecular_weight,split_name_for_normalization,Encapsulation_Efficiency_EE<50,Encapsulation_Efficiency_50<=EE<80,Encapsulation_Efficiency_80<EE<=100,PDI_0_0to0_2,PDI_0_2to0_3,PDI_0_3to0_4,PDI_0_4to0_5,toxic,size,Biodistribution_lymph_nodes,Biodistribution_heart,Biodistribution_liver,Biodistribution_spleen,Biodistribution_lung,Biodistribution_kidney,Biodistribution_muscle,quantified_total_luminescence,unnormalized_delivery,quantified_delivery
O=C(CN(CCCCCCOC(CCCCC)=O)CCCCCCOC(CCCCC)=O)NCCCN(CCCCCCOC(CCCCC)=O)CCCCCCOC(CCCCC)=O,DSPC,0,0,1,0,16.2856483,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,gly,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,0,1,0,0,,5.28978103552575,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
O=C(CN(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)NCCCN(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC,DSPC,0,0,1,0,16.23582504,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,gly,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,0,1,0,0,,5.260615499364025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
O=C(NCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)CN(CCCCCCCCCCCC)CCCCCCCCCCCC,DSPC,0,0,1,0,15.75702627,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,gly,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,0,1,0,0,,4.9788005705762375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
O=C(OCCCCCCN([C@H](C(NCCCN(CCCCCCOC(CCCCC)=O)CCCCCCOC(CCCCC)=O)=O)CO)CCCCCCOC(CCCCC)=O)CCCCC,DSPC,0,0,1,0,16.47477668,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,1,0,1,0,0,0,,4.68213122712422,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
CCCCCCCCCCCCCCCCCC(OCCCCCCN([C@H](C(NCCCN(CCCCCCOC(CCCCCCCCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCCCCCCCC)=O)=O)CO)CCCCCCOC(CCCCCCCCCCCCCCCCC)=O)=O,DSPC,0,0,1,0,19.33366115,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,0,1,0,1,0,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
CCCCCCCCCCCCCCCC(OCCCCCCN([C@H](C(NCCCN(CCCCCCOC(CCCCCCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCCCCCC)=O)=O)CO)CCCCCCOC(CCCCCCCCCCCCCCC)=O)=O,DSPC,0,0,1,0,18.98780245,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,0,1,0,0,,4.9473404437239425,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
CCCCCCCCCCCCCCN(CCCNC([C@@H](N(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)CO)=O)CCCCCCCCCCCCCC,DSPC,0,0,1,0,16.42695266,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,1,0,1,0,0,0,0.0,4.545101659521972,0.0,0.00318490682025255,0.0608074236431031,0.251089505980848,0.0089209591311761,0.0060104870668047,0.669986717357815,0.0815243428420059,0.0815243428420059,-0.7117827537128439
CCCCCCCCCCCCCCN([C@H](C(NCCCCCCN(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)=O)CO)CCCCCCCCCCCCCC,DSPC,0,0,1,0,16.68206611,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,0,1,0,0,,4.844974178195408,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
O=C(NCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)[C@H]([C@H](O)C)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DSPC,0,0,1,0,15.77114057,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,thr,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,1,0,1,0,0,0,0.0,4.331522502500114,0.0,0.0131160505661734,0.0817206877958181,0.209957462105326,0.0363069917919837,0.0161572104727098,0.642741597267989,0.0248953087459781,0.0248953087459781,-0.7697541552505096
CCCCCCCCCCCC(OCCCCCCN([C@H](C(NCCCN(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)=O)CO)CCCCCCOC(CCCCCCCCCCC)=O)=O,DSPC,0,0,1,0,18.16832078,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,0,1,1,0,0,0,0.0,4.4135253017332525,0.0,0.00151329913495755,0.0471551068594211,0.0476760649180962,0.0018233532053625,0.0076328758145221,0.89419930006764,0.35502103370942,0.35502103370942,-0.4318029387894282
O=C(OC(CCCCCCCC)CCCCCCCC)CCCCCCCN(CCCCCC(OCCCCCCCCCCC)=O)CCO,DSPC,0,0,1,0,14.67100244,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,Crtl,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,0,1,1,0,0,0,0.0,4.509649984130679,0.0,0.00235961766437825,0.513627015742916,0.0879412499947796,0.0017582283835455,0.0031125474981191,0.391201340716262,1.0,1.0,0.2284649826936687
C=CCCCCCCCCC(OCCCCCCN([C@H](C(NCCCN(CCCCCCOC(CCCCCCCCC=C)=O)CCCCCCOC(CCCCCCCCC=C)=O)=O)CO)CCCCCCOC(CCCCCCCCC=C)=O)=O,DSPC,0,0,1,0,17.89554445,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,1,0,0,0,,4.496359280129911,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
CCCCCCCCN([C@H](C(NCCCCCCN(CCCCCCCC)CCCCCCCC)=O)CO)CCCCCCCC,DSPC,0,0,1,0,14.13296737,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,1,0,0,0,,4.170425586627436,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
O=C(OCCCCCCN([C@H](C(NCCCCCCN(CCCCCCOC(CCCCCCCC)=O)CCCCCCOC(CCCCCCCC)=O)=O)CO)CCCCCCOC(CCCCCCCC)=O)CCCCCCCC,DSPC,0,0,1,0,17.61200662,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,1,0,0,0,,4.445353484534206,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
CCCCCCCCCCN([C@H](C(NCCCCCCN(CCCCCCCCCC)CCCCCCCCCC)=O)CO)CCCCCCCCCC,DSPC,0,0,1,0,15.1299087,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,1,0,0,0,,4.166510173022286,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
O=C(OCCCCCCN([C@H](C(NCCCCCCN(CCCCCCOC(CCCCCC)=O)CCCCCCOC(CCCCCC)=O)=O)CO)CCCCCCOC(CCCCCC)=O)CCCCCC,DSPC,0,0,1,0,17.04310679,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,1,0,0,0,,4.673109168996284,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
O=C(OCCCCCCN([C@H](C(NCCCCCCN(CCCCCCOC(CCCCC)=O)CCCCCCOC(CCCCC)=O)=O)CO)CCCCCCOC(CCCCC)=O)CCCCC,DSPC,0,0,1,0,16.72728505,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,1,0,0,0,,4.7572902340489245,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
CCCCCCCCCCCC(OCCCCCCN([C@H](C(NCCCCCCN(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)=O)CO)CCCCCCOC(CCCCCCCCCCC)=O)=O,DSPC,0,0,1,0,18.33700102,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,1,0,0,1,0,0,0.0,4.332573750954351,0.0,0.000230328920605394,0.0259372790881254,0.0734981485145439,0.0005768945963021,0.0008679460389399,0.898889402841483,0.486446282346577,0.486446282346577,-0.297262309895555
O=C(CCN(CCCNC([C@@H](NCCC(OCCCCCCCC)=O)CO)=O)CCC(OCCCCCCCC)=O)OCCCCCCCC,DSPC,0,0,1,0,18.33700102,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intravenous,0,0,0,1,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intravenous,0,1,0,0,1,0,0,0.0,4.332573750954351,0.0,0.00183814880222334,0.508470854676458,0.479298868566087,0.0066436845786843,0.0037484433765476,0.0,0.0806697533656258,0.0806697533656258,-0.5836902104683951
O=C(CCN(CCCNC([C@@H](NCCC(OCCCCCCCC)=O)CO)=O)CCC(OCCCCCCCC)=O)OCCCCCCCC,DSPC,0,0,1,0,14.7050121,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,0,1,1,0,0,0,0.0,4.577079305821566,0.0,0.00446051681777838,0.0286140231457339,0.01484311836534,0.0062979010065269,0.01599114503205,0.929793295632571,0.0275210452544693,0.0275210452544693,-0.767066176762165
OC(CC(NCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)=O)(CC(NCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)=O)C(NCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)=O,DSPC,0,0,1,0,14.7050121,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intravenous,0,0,0,1,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intravenous,0,0,1,1,0,0,0,0.0,4.577079305821566,0.0,0.0104002218216073,0.139229779861971,0.807246421461676,0.041233674,0.001889902666745,0.0,0.0040656278842911,0.0040656278842911,-0.7881076899433005
O=C(CCN([C@H](C(NCCCN(CCC(OCCCCCCCC)=O)CCC(OCCCCCCCC)=O)=O)CO)CCC(OCCCCCCCC)=O)OCCCCCCCC,DSPC,0,0,1,0,16.11494914,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,1,0,0,1,0,0,0.0,4.7535901911063645,0.0,0.00711911642710361,0.153280595121264,0.136743424441396,0.0628412485834964,0.0734141937722642,0.566601421654476,0.0027486514420013,0.0027486514420013,-0.7924257897535598
O=C(CCN([C@H](C(NCCCN(CCC(OCCCCCCCC)=O)CCC(OCCCCCCCC)=O)=O)CO)CCC(OCCCCCCCC)=O)OCCCCCCCC,DSPC,0,0,1,0,16.11494914,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intravenous,0,0,0,1,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intravenous,0,1,0,0,1,0,0,0.0,4.7535901911063645,0.0,0.106975953776871,0.247623902989694,0.292657465739291,0.229416263063982,0.123326414430162,0.0,0.001042320755636,0.001042320755636,-0.7961753601769197
O=C(CN(CC(O)CCCCCC)CC(O)CCCCCC)NCCCN(CC(O)CCCCCC)CC(O)CCCCCC,DSPC,0,0,1,0,14.05354178,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,gly,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,1,0,0,1,0,0,0.0,4.789157022101107,0.0,0.0386975655052687,0.153034034478582,0.0799184464451532,0.0414429326981307,0.0607210626185958,0.626185958254269,0.0073827728841294,0.0073827728841294,-0.7876818184112205
O=C(CN(CC(O)CCCCCC)CC(O)CCCCCC)NCCCN(CC(O)CCCCCC)CC(O)CCCCCC,DSPC,0,0,1,0,14.05354178,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intravenous,0,0,0,1,Individual,0,1,luminescence,,,,,,gly,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intravenous,1,0,0,1,0,0,0,0.0,4.639571612705423,0.0,0.135531713474282,0.541180183023036,0.178510571158094,0.0949195329757021,0.0498579993688861,0.0,0.004009461265808,0.004009461265808,-0.7882575701032632
O=C(CN(CCC(OCCCCCCCC)=O)CCC(OCCCCCCCC)=O)NCCCN(CCC(OCCCCCCCC)=O)CCC(OCCCCCCCC)=O,DSPC,0,0,1,0,15.91058453,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,gly,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,1,0,0,0,,4.639571612705423,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
O=C(OC(CCCCCCCC)CCCCCCCC)CCCCCCCN(CCCCCC(OCCCCCCCCCCC)=O)CCO,DSPC,0,0,1,0,14.67100244,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,Crtl,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,0,1,1,0,0,0,0.0,4.391357962102766,0.0,0.000231298468169262,0.195828728849491,0.0126185833117857,0.0005049221714932,0.0010931535206324,0.789723313678428,1.0,1.0,0.2284649826936687
O=C(OC(CCCCCCCC)CCCCCCCC)CCCCCCCN(CCCCCC(OCCCCCCCCCCC)=O)CCO,DSPC,0,0,1,0,14.67100244,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intravenous,0,0,0,1,Individual,0,1,luminescence,,,,,,Crtl,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intravenous,0,0,1,1,0,0,0,0.0,4.391357962102766,0.0,0.00515447939315304,0.962574355010024,0.0304157301451643,0.0009180388433166,0.0009373966083424,0.0,1.0,1.0,1.8695349995476385
CCCCCCCCCCCC(OCCCCCCN([C@H](C(NCCCN(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)=O)CO)CCCCCCOC(CCCCCCCCCCC)=O)=O,DSPC,0,0,1,0,18.16832078,50.0,10.0,38.5,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,1,0,1,0,0,0,,4.45295097301058,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
